id,title,date,guid,name,objectType,physicalDescription,place,setName,topic
ld1-1643398986850-1643398997377-0,RESIN TURBETH,17th-18th century,http://n2t.net/ark:/65665/ng49ca746a8-7bb1-704b-e053-15f76fa0b4fa,,"['jar', 'jar; Pharmaceutical Container']","['glass (overall material)', 'paint (overall material)', 'overall: 11.3 cm x 7.2 cm x 7.2 cm; 4 7/16 in x 2 13/16 in x 2 13/16 in']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643399055209-1643399076793-1,"Marijuana Cigarettes, Placebo, For Investigational Use Only",,http://n2t.net/ark:/65665/ng49ca746ad-9ee7-704b-e053-15f76fa0b4fa,,"['pharmaceutical, investigational']","['overall, bag: 4 3/8 in x 3 1/8 in x 1/2 in; 11.1125 cm x 7.9375 cm x 1.27 cm']",,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398785887-1,"Hyoscyamus, Powdered Extract",,http://n2t.net/ark:/65665/ng49ca746ad-acf1-704b-e053-15f76fa0b4fa,,"['pharmaceutical', 'pharmaceutical dosage form, powdered extract']",['overall: 5 1/2 in x 1 3/4 in x 1 3/4 in; 13.97 cm x 4.445 cm x 4.445 cm'],,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398784030-1,Terramycin Dental Paste,1953,http://n2t.net/ark:/65665/ng49ca746a9-3642-704b-e053-15f76fa0b4fa,['Chas. Pfizer & Co. Inc.'],"['Biological, Box of', 'biological', 'antibiotic, topical', 'Biological, Box of; Pharmaceutical; Antibiotic; Paste']","['terramycin, 30 mg/dose (overall material)', 'overall: 3.4 cm x 3.8 cm x 4 cm; 1 5/16 in x 1 1/2 in x 1 9/16 in', 'overall: 1 3/8 in x 1 1/2 in x 1 1/2 in; 3.4925 cm x 3.81 cm x 3.81 cm']","['United States: New York, New York City']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398780779-0,"Chestnut Leaves, Gastano Americana",,http://n2t.net/ark:/65665/ng49ca746ab-cf75-704b-e053-15f76fa0b4fa,['S. W. Gould & Bros.'],"['Crude Drug', 'crude drug', 'herb package', 'Crude Drug; Pharmaceuticals']",['overall: 5.4 cm x 2.5 cm x 5 cm; 2 1/8 in x 31/32 in x 1 31/32 in'],"['United States: Massachusetts, Malden']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398996944-1,Diethyl-Stilbestrol 0.25 Mg. 100 Tablets,1940s,http://n2t.net/ark:/65665/ng49ca746a9-9fee-704b-e053-15f76fa0b4fa,['Eli Lilly and Company'],"['Pharmaceutical', 'pharmaceutical', 'Pharmaceutical; Pharmaceutical; Tablets']","['diethyl stilbestrol (overall material)', 'white (overall color)', 'average spatial: 7.4 cm x 3 cm x 1.9 cm; 2 15/16 in x 1 3/16 in x 3/4 in', 'overall: 2 7/8 in x 1 1/8 in x 3/4 in; 7.3025 cm x 2.8575 cm x 1.905 cm']","['United States: Indiana, Indianapolis']",['Medicine and Science: Medicine'],"[""Women's Health"", 'Breast Cancer', 'Pregnancy']"
ld1-1643399055209-1643399069042-1,Sarenin (saralasin acetate),,http://n2t.net/ark:/65665/ng49ca746ad-83ac-704b-e053-15f76fa0b4fa,,['pharmaceutical'],"['box: 7 1/8 in x 3 3/4 in x 1 1/4 in; 18.0975 cm x 9.525 cm x 3.175 cm', 'ampoule: 5 1/2 in x 1 in; 13.97 cm x 2.54 cm']",,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997480-1,LUMBRIC,18th century,http://n2t.net/ark:/65665/ng49ca746a8-7737-704b-e053-15f76fa0b4fa,,['bottle'],"['glass (overall material)', 'paint (overall material)', 'overall: 11.5 cm x 5.5 cm; 4 1/2 in x 2 3/16 in']",,"['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643398775873-1643398783762-1,Achiliea-Aqueons,,http://n2t.net/ark:/65665/ng49ca746a9-a31b-704b-e053-15f76fa0b4fa,['Boericke and Runyon'],"['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Liquid']","['achiliea (overall material)', 'brown (overall color)', 'overall: 13 cm x 4.5 cm x 4.5 cm; 5 1/8 in x 1 25/32 in x 1 25/32 in']","['United States: New York, New York City']",['Medicine and Science: Medicine'],
ld1-1643399414441-1643399451929-0,Zinc Sulfate,,http://n2t.net/ark:/65665/ng49ca746a5-5ee7-704b-e053-15f76fa0b4fa,['Eli Lilly and Company'],"['Zinc Sulfate', 'pharmaceutical', 'Zinc Sulfate; Pharmaceuticals; Drugs; Non-Liquid']",['overall: 3/4 in x 2 7/8 in x 5/8 in; 1.905 cm x 7.3025 cm x 1.5875 cm'],"['United States: Indiana, Indianapolis']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398788566-1,Elarson (Brand of Arsoben) Tablets,,http://n2t.net/ark:/65665/ng49ca746a5-4530-704b-e053-15f76fa0b4fa,['Winthrop Chemical Company'],"['otc preparation', 'pharmaceutical', 'Patent Medicines; Drugs; Non-Liquid']",['overall: 2 1/4 in x 1 1/4 in x 7/8 in; 5.715 cm x 3.175 cm x 2.2225 cm'],,['Medicine and Science: Medicine'],
ld1-1643399134763-1643399177170-1,Pyramidon,ca. 1937,http://n2t.net/ark:/65665/ng49ca746aa-aae2-704b-e053-15f76fa0b4fa,"['H.A. Metz Laboratories', 'Winthrop Chemical Company']","['Pharmaceutical', 'pharmaceutical']","['overall: 5.8 cm x 3.5 cm x 3.5 cm; 2 5/16 in x 1 3/8 in x 1 3/8 in', 'overall: 2 1/4 in x 1 3/8 in x 1 3/8 in; 5.715 cm x 3.4925 cm x 3.4925 cm']","['United States: New York, New York City']",['Medicine and Science: Medicine'],['Sterling Drug Collection']
ld1-1643399055209-1643399105429-0,otc preparation,1988,http://n2t.net/ark:/65665/ng49ca746a9-c2ab-704b-e053-15f76fa0b4fa,,"['Patent Medicine, Bottle of', 'otc preparation', 'Patent Medicine, Bottle of; Pharmaceutical; Liquid']","['red (overall color)', 'green (overall color)', 'box: 5 1/4 in x 2 in x 1.125 cm; 13.335 cm x 5.08 cm x 7/16 in', 'bottle: 4 7/8 in x 1 3/4 in x 1 in; 12.3825 cm x 4.445 cm x 2.54 cm']",['Singapore'],"['Medicine and Science: Medicine', 'Balm of America']",
ld1-1643398986850-1643399013891-0,Expectorant No. 1,"1935 01 01 / 1935 01 01, 1965 31 12 / 1965 31 12",http://n2t.net/ark:/65665/ng49ca746a9-c8ac-704b-e053-15f76fa0b4fa,"['Detroit Veterinary Supply Company', 'Detroit Veterinary Supply Company']","['Pharmaceutical', 'pharmaceutical, veterinary', 'Pharmaceutical; Pharmaceutical; Veterinary Product; Tablets']","['ammonium chloride (overall material)', 'white (overall color)', 'overall: 22 cm x 9 cm x 5 cm; 8 21/32 in x 3 17/32 in x 1 31/32 in']",,['Medicine and Science: Pharmacy'],
ld1-1643399055209-1643399094808-0,"Intron A; Interferon Alfa-2B Recombinant, 25 million IU",1988,http://n2t.net/ark:/65665/ng49ca746a9-3503-704b-e053-15f76fa0b4fa,['Schering Corporation'],"['biological', 'pharmaceutical', 'biological, box of; Pharmaceutical; Biological Extract; Powder']","['interferon alfa-2b recombinant (overall material)', 'glycine (overall material)', 'sodium phosphate dibasic (overall material)', 'paper (container material)', 'glass (container material)', 'overall: 8.8 cm x 6.2 cm x 3.5 cm; 3 7/16 in x 2 7/16 in x 1 3/8 in', 'overall: 3 1/2 in x 2 3/8 in x 1 3/8 in; 8.89 cm x 6.0325 cm x 3.4925 cm']","['United States: New Jersey, Kenilworth']","['Medicine and Science: Medicine', 'Health & Medicine', 'The Antibody Initiative', 'Biotechnology and Genetics', 'Recombinant Pharmaceuticals', 'Science & Mathematics', 'Antibody Initiative: Monoclonal Antibodies']",
ld1-1643399414441-1643399469261-0,"Stelazine, 2 mg.",ca. 1951-1970s,http://n2t.net/ark:/65665/ng49ca746a5-800e-704b-e053-15f76fa0b4fa,"['Smith, Kline & French Laboratories']","['pharmaceutical', ""pharmaceutical, physician's sample"", 'Drugs; Non-Liquid']","['trifluoperazine, 2 mg per tablet (drug active ingredients)', 'overall: 6.4 cm x 3.5 cm; 2 1/2 in x 1 3/8 in', 'overall: 2 1/2 in x 1 1/2 in; 6.35 cm x 3.81 cm']","['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997184-0,Mortar and Pestle,,http://n2t.net/ark:/65665/ng49ca746ab-b6d1-704b-e053-15f76fa0b4fa,,"['mortar', 'mortar', 'mortar; MANUFACTURING & DISPENSING EQUIP.']","['metal (overall material)', 'cast (overall production method/technique)', 'overall: 11.4 cm x 13 cm; 4 1/2 in x 5 1/8 in', 'overall: 4 1/2 in x 6 1/8 in x 5 1/8 in; 11.43 cm x 15.5575 cm x 13.0175 cm']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']","['Pharmacy', 'Medicine']"
ld1-1643398986850-1643398997239-0,PULV EPILEPT M,18th century,http://n2t.net/ark:/65665/ng49ca746ab-b69a-704b-e053-15f76fa0b4fa,,"['jar', 'jar; PHARMACEUTICAL CONTAINER']","['glass (overall material)', 'paint (overall material)', 'colorless (overall color)', 'white (overall color)', 'blue (overall color)', 'black (overall color)', 'yellow (overall color)', 'red (overall color)', 'blown (overall production method/technique)', 'rococo (overall style)', 'overall: 8.8 cm x 6.2 cm; 3 7/16 in x 2 7/16 in']",['Germany'],"['Medicine and Science: Medicine', 'European Apothecary', 'Health & Medicine', 'Art']",['Pharmacy']
ld1-1643399055209-1643399096521-0,Sabaly,,http://n2t.net/ark:/65665/ng49ca746ad-6131-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']",['overall: 5.7 cm x 1.7 cm; 2 1/4 in x 21/32 in'],,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398785272-0,"Mixture Copaiba, N.F.V., Mistura Copaibae (Lafayette Mixture), 4 Fl.Oz.",ca 1927,http://n2t.net/ark:/65665/ng49ca746a5-5751-704b-e053-15f76fa0b4fa,['Sharp and Dohme'],"['Copaiba, Mixture', 'pharmaceutical', 'Copaiba, Mixture; Pharmaceuticals; Drugs; Liquid']",['overall: 5 1/8 in x 2 in; 13.0175 cm x 5.08 cm'],"['United States: Maryland, Baltimore']",['Medicine and Science: Medicine'],
ld1-1643399134763-1643399187296-0,Lipitor,,http://n2t.net/ark:/65665/ng49ca746ad-7ad0-704b-e053-15f76fa0b4fa,,['pharmaceutical'],['overall: 5 1/2 in x 2 7/8 in x 5/8 in; 13.97 cm x 7.3025 cm x 1.5875 cm'],,['Medicine and Science: Medicine'],
ld1-1643399055209-1643399105433-1,New Drug for Cough,1988,http://n2t.net/ark:/65665/ng49ca746a9-daa6-704b-e053-15f76fa0b4fa,,"['Patent Medicine', 'Patent Medicine; Pharmaceutical; Capsules']","['evergreen leaves dry extract (overall material)', 'chlorpheniramine (overall material)', 'gold (overall color)', 'orange (overall color)', 'black (overall color)', 'white (overall color)', 'yellow (overall color)', 'overall: 8 cm x 4.4 cm x 4.8 cm; 3 1/8 in x 1 3/4 in x 1 7/8 in']",,['Medicine and Science: Pharmacy'],
ld1-1643399055209-1643399096196-1,"Silicia, 30.",,http://n2t.net/ark:/65665/ng49ca746a9-25d8-704b-e053-15f76fa0b4fa,"[""Cumming's Homeopathic Pharmacy""]","['Homeopathic Preparation, Bottle of', 'homeopathic preparation', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Triturate Tablets']","['silica (overall material)', 'white (overall color)', 'overall: 6.8 cm x 2.5 cm x 2.5 cm; 2 11/16 in x in x in', 'overall: 3 3/8 in x 1 in; 8.5725 cm x 2.54 cm']","['United States: New York, Brooklyn']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399080603-0,"Unguentine Ointment, 1.14 Oz, 50 Cents",1960's,http://n2t.net/ark:/65665/ng49ca746a5-4c60-704b-e053-15f76fa0b4fa,['Norwich Pharmacal Company'],"['otc preparation', '?; Patent Medicines; Drugs']","['box: 5 1/8 in x 1 1/4 in x 1 in; 13.0175 cm x 3.175 cm x 2.54 cm', 'tube: 7/8 in x 4 7/8 in x 1 3/8 in; 2.2225 cm x 12.3825 cm x 3.4925 cm']","['United States: New York, Norwich']","['Medicine and Science: Medicine', 'Balm of America']",
ld1-1643399134763-1643399166541-0,Ortho-Novum 1/80 Oral Contraceptive,ca 1971,http://n2t.net/ark:/65665/ng49ca746a3-c0d7-704b-e053-15f76fa0b4fa,['Ortho Pharmaceutical Corporation'],"['contraceptive, oral']","['norethindrone, 1 mg (drug active ingredients)', 'plastic (packaging material)', 'mestranol, 0.08 mg (drug active ingredients)', 'paper (attached leaflet material)', 'overall: 7.6 cm x 7.4 cm x 1.2 cm; 3 in x 2 15/16 in x 1/2 in', 'overall: 1/2 in x 2 7/8 in x 3 in; 1.27 cm x 7.3025 cm x 7.62 cm']","['United States: New Jersey, Raritan']","['Medicine and Science: Medicine', 'Health & Medicine', 'Birth Control']","['Birth Control/Contraception', ""Women's Health""]"
ld1-1643399055209-1643399096518-0,Psoria. 500,,http://n2t.net/ark:/65665/ng49ca746ad-609a-704b-e053-15f76fa0b4fa,,"['Homeopathic Preparation, Vial of', 'Homeopathic Preparation, Vial of; Pharmaceutical; Pellets']",['overall: 5.7 cm x 1.7 cm; 2 1/4 in x 21/32 in'],,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398785329-1,Syrupus Rhei U.S.P. (Syrup of Rhubarb),1928,http://n2t.net/ark:/65665/ng49ca746ac-08a5-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['Pharmaceutical', 'pharmaceutical']","['rhubarb (drug active ingredients)', 'overall: 13.3 cm x 4.3 cm x 4.3 cm; 5 1/4 in x 1 11/16 in x 1 11/16 in', 'overall: 5 1/4 in x 1 3/4 in x 1 3/4 in; 13.335 cm x 4.445 cm x 4.445 cm']","['United States: Michigan, Detroit', 'United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643399414441-1643399443901-1,"Caffeine and Sodium Benzoate, Hypodermic Tablets, 1/2 gr.",1891-1929,http://n2t.net/ark:/65665/ng49ca746a5-664a-704b-e053-15f76fa0b4fa,['H. K. Mulford Company'],"['Caffeine & Soduim Benzoate, Hypothermic Tablets', 'pharmaceutical', 'Caffeine & Soduim Benzoate, Hypothermic Tablets; Pharmaceuticals; Drugs; Non-Liquid']","['glass (overall material)', 'paper (label material)', 'cork (lid material)', 'Caffeine and Sodium Benzoate, 1/2 gr. in each tablet (overall active ingredients)', 'overall: 3 1/2 in x 1 1/2 in x 1 1/2 in; 8.89 cm x 3.81 cm x 3.81 cm']","['United States: Pennsylvania, Philadelphia']",['Medicine and Science: Medicine'],
ld1-1643398775873-1643398785598-0,"U-20 Iletin Insulin, Lilly, 10cc, 200 Units",ca 1930,http://n2t.net/ark:/65665/ng49ca746a5-5ed9-704b-e053-15f76fa0b4fa,['Eli Lilly and Company'],"['Iletin, Insulin, U20', 'pharmaceutical', 'biological', 'insulin', 'Iletin, Insulin, U20; Biologicals; Drugs']","['insulin (drug active ingredients)', 'glass (container material)', 'cardboard (container material)', 'paper (container material)', 'overall: 1 1/8 in x 2 3/4 in x 1 1/4 in; 2.8575 cm x 6.985 cm x 3.175 cm', 'overall: 6.8 cm x 3 cm x 3 cm; 2 11/16 in x 1 3/16 in x 1 3/16 in']","['United States: Indiana, Indianapolis']",['Medicine and Science: Medicine'],
ld1-1643399055209-1643399076453-0,"Hormotone ""T""",1938-1951,http://n2t.net/ark:/65665/ng49ca746a0-e0da-704b-e053-15f76fa0b4fa,['G. W. Carnrick Company'],"['pharmaceutical', 'Drugs']","['overall: 8.2 cm x 3.9 cm x 2.5 cm; 3 1/4 in x 1 9/16 in x in', 'box: 3 1/4 in x 1 5/8 in x 1 in; 8.255 cm x 4.1275 cm x 2.54 cm', 'bottle: 3 1/8 in x 1 3/8 in x 1 in; 7.9375 cm x 3.4925 cm x 2.54 cm']","['United States: New Jersey, Newark']",['Medicine and Science: Medicine'],
ld1-1643399486815-1643399532466-1,Mercuric Chloride Corrosive 1/60 Grain,,http://n2t.net/ark:/65665/ng49ca746a5-7f32-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['pharmaceutical', 'hypodermic tablets', 'Pharmaceuticals; Drugs; Non-Liquid; Hypodermatic Tablets']",['overall: 3 in x 1/4 in; x 7.62 cm x .635 cm'],"['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997873-0,Nitro Stro?,,http://n2t.net/ark:/65665/ng49ca746ad-f4b6-704b-e053-15f76fa0b4fa,,"['chemicals', 'drug vial']","['glass (overall material)', 'cork (overall material)', 'overall: 5/8 in x 3/8 in; 1.5875 cm x .9525 cm']",,"['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643398986850-1643398998145-0,"Prescription Label, Ludw Neubauer Apotheker",,http://n2t.net/ark:/65665/ng49ca746ad-1ea7-704b-e053-15f76fa0b4fa,,['prescription label'],"['paper (overall material)', 'ink (overall material)']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643399055209-1643399105336-0,Wong Cheung Wah U-I-Oil,1988,http://n2t.net/ark:/65665/ng49ca746a9-c5b7-704b-e053-15f76fa0b4fa,,"['Patent Medicine', 'otc preparation', 'Patent Medicine; Pharmaceutical; Liquid']","['pepperming oil (20%) (overall material)', 'cinnamon oil (15%) (overall material)', 'arteraisia oil (25%) (overall material)', 'lilac oil (15%) (overall material)', 'red (overall color)', 'white (overall color)', 'blue (overall color)', 'green (overall color)', 'yellow (overall color)', 'black (overall color)', 'overall: 4 1/4 in x 1 3/8 in; 10.795 cm x 3.4925 cm']",,"['Medicine and Science: Medicine', 'Balm of America']",
ld1-1643399486815-1643399532449-0,Aconitine 1-200 Grain,,http://n2t.net/ark:/65665/ng49ca746a5-7809-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['pharmaceutical', 'hypodermic tablets', 'Pharmaceuticals; Drugs; Non-Liquid; Hypodermatic Tablets']",['overall: 3 in x 1/4 in; x 7.62 cm x .635 cm'],"['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643399134763-1643399166360-0,"Nature Made, SAM-e: Don't Worry, Be Happy!",1999,http://n2t.net/ark:/65665/ng49ca746a3-c7ce-704b-e053-15f76fa0b4fa,,"['Button, Advertising', 'advertising device, button']","['metal, aluminum (overall material)', 'plastic (overall material)', 'overall: .5 cm x 7.6 cm; x 3/16 in x 3 in', 'overall: 1/4 in x 3 in; .635 cm x 7.62 cm']",,['Medicine and Science: Medicine'],
ld1-1643398986850-1643398997514-0,"Jar, Elec. Rosal Sol",16th century,http://n2t.net/ark:/65665/ng49ca746a8-9e1b-704b-e053-15f76fa0b4fa,,['jar'],"['ceramic (overall material)', 'overall: 15.3 cm x 12.3 cm; 6 1/32 in x 4 27/32 in']",,"['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643398775873-1643398781539-0,Nativelle's Crystallized Digitaline,after 1904,http://n2t.net/ark:/65665/ng49ca746ad-a1d5-704b-e053-15f76fa0b4fa,"['Jackson, Chevalier']","['pharmaceutical', 'Vials, Medicant, Batch of; Diagnostic Medicine']",['overall: 1 3/4 in x 5/16 in; x 4.445 cm x .79375 cm'],"['France: Île-de-France, Paris']",['Medicine and Science: Medicine'],
ld1-1643399414441-1643399463297-0,"Serpentaria, Fluid Extract of",,http://n2t.net/ark:/65665/ng49ca746a5-48d3-704b-e053-15f76fa0b4fa,['H. K. Mulford Company'],"['Serpentaria, Fluid Extract of', 'pharmaceutical', 'Serpentaria, Fluid Extract of; Pharmaceuticals; Drugs; Liquid']",['overall: 6 in x 2 1/8 in x 1 1/4 in; 15.24 cm x 5.3975 cm x 3.175 cm'],,['Medicine and Science: Medicine'],
ld1-1643398775873-1643398786365-0,Emplets Thyroid Gland Desiccated,1938,http://n2t.net/ark:/65665/ng49ca746a5-9e81-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company', 'Parke, Davis and Company']","['Tablets, Sugar Coated', 'tablets, sugar coated', 'pharmaceutical', 'biological extract', 'Tablets, Sugar Coated; Dosage Forms; Drugs; Non-Liquid']","['orange (overall color)', 'overall: 3 1/2 in x 1 1/2 in x 1 1/2 in; 8.89 cm x 3.81 cm x 3.81 cm']","['United States: Michigan, Detroit']",['Medicine and Science: Medicine'],
ld1-1643398986850-1643398998008-1,"Prescription Label, Bei Apotheker Musset.",,http://n2t.net/ark:/65665/ng49ca746ad-296d-704b-e053-15f76fa0b4fa,,['prescription label'],"['paper (overall material)', 'ink (overall material)', 'overall: 18.2 cm x 5 cm; 7 3/16 in x 1 15/16 in']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643398986850-1643398997633-0,Sp. diambra. comp,18th century,http://n2t.net/ark:/65665/ng49ca746a8-a89c-704b-e053-15f76fa0b4fa,,['jar'],"['ceramic (overall material)', 'overall: 12.5 cm x 8.5 cm; 4 29/32 in x 3 11/32 in']","['Italy: Liguria, Savona']","['Medicine and Science: Medicine', 'Health & Medicine', 'European Apothecary', 'Art']",['Pharmacy']
ld1-1643399414441-1643399463289-0,Acetozone,,http://n2t.net/ark:/65665/ng49ca746a5-5872-704b-e053-15f76fa0b4fa,"['Parke, Davis and Company']","['Acetozone', 'otc preparation', 'Acetozone; Pharmaceuticals; Drugs; Non-Liquid']","['box: 4 5/8 in x 1 7/8 in; 11.7475 cm x 4.7625 cm', 'bottle: 4 1/4 in x 1 5/8 in; 10.795 cm x 4.1275 cm']","['United States: Michigan, Detroit']","['Medicine and Science: Medicine', 'Balm of America']",
ld1-1643398986850-1643398997546-1,To V-ROSINO,,http://n2t.net/ark:/65665/ng49ca746a8-7713-704b-e053-15f76fa0b4fa,,['Jar'],"['ceramic (overall material)', 'overall: 19.3 cm x 10.2 cm; 7 5/8 in x 4 in']",,"['Medicine and Science: Medicine', 'Art']",['Pharmacy']
ld1-1643398986850-1643398998026-0,"Prescription Label, am Markt",1871,http://n2t.net/ark:/65665/ng49ca746ad-0784-704b-e053-15f76fa0b4fa,,['prescription label'],"['paper (overall material)', 'ink (overall material)', 'overall: 13.2 cm x 5 3/16 in; 5 3/16 in x 13.208 cm']",,"['Medicine and Science: Medicine', 'European Apothecary', 'Religion', 'Art']",['Pharmacy']
ld1-1643399055209-1643399076071-1,Aristocort,,http://n2t.net/ark:/65665/ng49ca746a0-e30e-704b-e053-15f76fa0b4fa,"['American Cyanamid Company. Lederle Laboratories Division', 'Lederle Laboratories']","['Pharmaceutical', 'pharmaceutical', 'Drugs']","['overall: 9.7 cm x 3.3 cm x 2.2 cm; 3 13/16 in x 1 5/16 in x 7/8 in', 'box: 3 7/8 in x 1 1/4 in x 7/8 in; 9.8425 cm x 3.175 cm x 2.2225 cm', 'tube: 3 1/2 in x 1 1/4 in x 3/4 in; 8.89 cm x 3.175 cm x 1.905 cm']","['United States: Louisiana, Saint Martinville']",['Medicine and Science: Medicine'],
ld1-1643399134763-1643399178736-1,Skelaxin,,http://n2t.net/ark:/65665/ng49ca746aa-9eef-704b-e053-15f76fa0b4fa,['A.H. Robins Company'],"['pharmaceutical', 'Drugs']","['metaxalone, 5-(3,5- dimethylphenoxymethyl) -2 oxazolidinone, 400mg (overall material)', 'overall: 2 5/8 in x 1 1/2 in; 6.6675 cm x 3.81 cm']","['United States: Virginia, Richmond']",['Medicine and Science: Medicine'],
